Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,4.619999885559082,4.53000020980835,4.550000190734863,4.599999904632568,18867922,4.599999904632568
2020-01-03,4.670000076293945,4.550000190734863,4.650000095367432,4.579999923706055,14059303,4.579999923706055
2020-01-06,4.610000133514404,4.489999771118164,4.550000190734863,4.570000171661377,17004780,4.570000171661377
2020-01-07,5.03000020980835,4.559999942779541,4.559999942779541,5.03000020980835,30637087,5.03000020980835
2020-01-08,5.139999866485596,5.139999866485596,5.139999866485596,5.139999866485596,105924496,5.139999866485596
2020-01-09,5.190000057220459,4.960000038146973,5.099999904632568,5.070000171661377,46433898,5.070000171661377
2020-01-10,5.340000152587891,5.010000228881836,5.050000190734863,5.239999771118164,56083445,5.239999771118164
2020-01-13,5.21999979019165,5.21999979019165,5.21999979019165,5.21999979019165,30089989,5.21999979019165
2020-01-14,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,30727881,5.059999942779541
2020-01-15,5.139999866485596,4.960000038146973,5.059999942779541,5.099999904632568,24628341,5.099999904632568
2020-01-16,5.119999885559082,5.03000020980835,5.079999923706055,5.039999961853027,17222626,5.039999961853027
2020-01-17,5.239999771118164,5.070000171661377,5.099999904632568,5.110000133514404,28165355,5.110000133514404
2020-01-20,5.090000152587891,4.960000038146973,5.079999923706055,5.050000190734863,17696755,5.050000190734863
2020-01-21,5.019999980926514,4.880000114440918,5.010000228881836,4.909999847412109,17363161,4.909999847412109
2020-01-22,4.949999809265137,4.5,4.849999904632568,4.869999885559082,16149224,4.869999885559082
2020-01-23,5.150000095367432,4.849999904632568,4.900000095367432,5.050000190734863,36657183,5.050000190734863
2020-02-03,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,2799200,4.550000190734863
2020-02-04,4.389999866485596,4.099999904632568,4.099999904632568,4.309999942779541,31085157,4.309999942779541
2020-02-05,4.489999771118164,4.260000228881836,4.340000152587891,4.429999828338623,22243232,4.429999828338623
2020-02-06,4.489999771118164,4.349999904632568,4.420000076293945,4.46999979019165,23151303,4.46999979019165
2020-02-07,4.449999809265137,4.340000152587891,4.409999847412109,4.389999866485596,18812804,4.389999866485596
2020-02-10,4.550000190734863,4.340000152587891,4.400000095367432,4.510000228881836,20579709,4.510000228881836
2020-02-11,4.53000020980835,4.460000038146973,4.510000228881836,4.519999980926514,15491758,4.519999980926514
2020-02-12,4.519999980926514,4.409999847412109,4.519999980926514,4.510000228881836,17061320,4.510000228881836
2020-02-13,4.610000133514404,4.460000038146973,4.480000019073486,4.480000019073486,18200948,4.480000019073486
2020-02-14,4.730000019073486,4.429999828338623,4.440000057220459,4.599999904632568,29026253,4.599999904632568
2020-02-17,4.670000076293945,4.559999942779541,4.590000152587891,4.670000076293945,22486887,4.670000076293945
2020-02-18,4.75,4.579999923706055,4.670000076293945,4.71999979019165,29928586,4.71999979019165
2020-02-19,5.190000057220459,4.670000076293945,4.690000057220459,4.880000114440918,47733796,4.880000114440918
2020-02-20,4.949999809265137,4.840000152587891,4.840000152587891,4.949999809265137,26722300,4.949999809265137
2020-02-21,4.940000057220459,4.849999904632568,4.909999847412109,4.889999866485596,22601982,4.889999866485596
2020-02-24,4.869999885559082,4.71999979019165,4.860000133514404,4.800000190734863,22166605,4.800000190734863
2020-02-25,4.739999771118164,4.519999980926514,4.699999809265137,4.659999847412109,22489990,4.659999847412109
2020-02-26,4.869999885559082,4.570000171661377,4.599999904632568,4.78000020980835,25980555,4.78000020980835
2020-02-27,4.829999923706055,4.699999809265137,4.78000020980835,4.730000019073486,14385550,4.730000019073486
2020-02-28,4.849999904632568,4.550000190734863,4.599999904632568,4.570000171661377,22013773,4.570000171661377
2020-03-02,4.78000020980835,4.539999961853027,4.539999961853027,4.739999771118164,17082496,4.739999771118164
2020-03-03,4.889999866485596,4.71999979019165,4.800000190734863,4.849999904632568,24424090,4.849999904632568
2020-03-04,5.050000190734863,4.800000190734863,4.829999923706055,5.019999980926514,38616012,5.019999980926514
2020-03-05,5.050000190734863,4.900000095367432,5.039999961853027,4.96999979019165,32817736,4.96999979019165
2020-03-06,4.989999771118164,4.860000133514404,4.909999847412109,4.880000114440918,21537800,4.880000114440918
2020-03-09,4.829999923706055,4.619999885559082,4.760000228881836,4.650000095367432,18514651,4.650000095367432
2020-03-10,4.739999771118164,4.480000019073486,4.5,4.659999847412109,17161709,4.659999847412109
2020-03-11,4.71999979019165,4.579999923706055,4.659999847412109,4.579999923706055,10985500,4.579999923706055
2020-03-12,4.550000190734863,4.420000076293945,4.550000190734863,4.449999809265137,11583221,4.449999809265137
2020-03-13,4.409999847412109,4.179999828338623,4.230000019073486,4.360000133514404,13981194,4.360000133514404
2020-03-16,4.460000038146973,4.199999809265137,4.429999828338623,4.239999771118164,11476500,4.239999771118164
2020-03-17,4.289999961853027,4.059999942779541,4.199999809265137,4.170000076293945,10411828,4.170000076293945
2020-03-18,4.260000228881836,4.079999923706055,4.210000038146973,4.099999904632568,9279958,4.099999904632568
2020-03-19,4.130000114440918,4.010000228881836,4.050000190734863,4.099999904632568,8991749,4.099999904632568
2020-03-20,4.139999866485596,4.059999942779541,4.139999866485596,4.139999866485596,7301844,4.139999866485596
2020-03-23,4.079999923706055,4.0,4.059999942779541,4.0,7003701,4.0
2020-03-24,4.079999923706055,3.990000009536743,4.059999942779541,4.079999923706055,7652372,4.079999923706055
2020-03-25,4.230000019073486,4.110000133514404,4.130000114440918,4.21999979019165,12680796,4.21999979019165
2020-03-26,4.179999828338623,4.090000152587891,4.170000076293945,4.110000133514404,7168400,4.110000133514404
2020-03-27,4.159999847412109,4.099999904632568,4.130000114440918,4.110000133514404,6851246,4.110000133514404
2020-03-30,4.059999942779541,3.990000009536743,4.050000190734863,4.019999980926514,7142800,4.019999980926514
2020-03-31,4.25,4.019999980926514,4.070000171661377,4.150000095367432,12045811,4.150000095367432
2020-04-01,4.150000095367432,4.079999923706055,4.119999885559082,4.090000152587891,7648701,4.090000152587891
2020-04-02,4.130000114440918,4.019999980926514,4.039999961853027,4.119999885559082,6386040,4.119999885559082
2020-04-03,4.150000095367432,4.070000171661377,4.119999885559082,4.079999923706055,4761119,4.079999923706055
2020-04-07,4.179999828338623,4.110000133514404,4.110000133514404,4.159999847412109,9494500,4.159999847412109
2020-04-08,4.199999809265137,4.110000133514404,4.139999866485596,4.199999809265137,8431540,4.199999809265137
2020-04-09,4.289999961853027,4.190000057220459,4.190000057220459,4.230000019073486,10234621,4.230000019073486
2020-04-10,4.239999771118164,4.099999904632568,4.210000038146973,4.110000133514404,7116500,4.110000133514404
2020-04-13,4.110000133514404,4.050000190734863,4.110000133514404,4.070000171661377,4595700,4.070000171661377
2020-04-14,4.119999885559082,4.059999942779541,4.079999923706055,4.119999885559082,4161397,4.119999885559082
2020-04-15,4.119999885559082,4.059999942779541,4.110000133514404,4.079999923706055,5629699,4.079999923706055
2020-04-16,4.099999904632568,4.039999961853027,4.079999923706055,4.079999923706055,5563200,4.079999923706055
2020-04-17,4.119999885559082,4.070000171661377,4.090000152587891,4.079999923706055,6364139,4.079999923706055
2020-04-20,4.190000057220459,4.059999942779541,4.079999923706055,4.150000095367432,9350377,4.150000095367432
2020-04-21,4.139999866485596,4.079999923706055,4.130000114440918,4.119999885559082,6072341,4.119999885559082
2020-04-22,4.110000133514404,4.059999942779541,4.090000152587891,4.099999904632568,4854000,4.099999904632568
2020-04-23,4.480000019073486,4.070000171661377,4.110000133514404,4.300000190734863,22594836,4.300000190734863
2020-04-24,4.269999980926514,4.119999885559082,4.260000228881836,4.150000095367432,12232945,4.150000095367432
2020-04-27,4.260000228881836,4.099999904632568,4.139999866485596,4.199999809265137,10543022,4.199999809265137
2020-04-28,4.230000019073486,4.039999961853027,4.199999809265137,4.110000133514404,8618100,4.110000133514404
2020-04-29,4.360000133514404,4.099999904632568,4.110000133514404,4.239999771118164,15082739,4.239999771118164
2020-04-30,4.099999904632568,3.819999933242798,4.079999923706055,3.890000104904175,37444788,3.890000104904175
2020-05-06,3.809999942779541,3.6600000858306885,3.809999942779541,3.7300000190734863,22696538,3.7300000190734863
2020-05-07,3.7200000286102295,3.680000066757202,3.680000066757202,3.680000066757202,9297658,3.680000066757202
2020-05-08,3.7300000190734863,3.690000057220459,3.690000057220459,3.7100000381469727,7823216,3.7100000381469727
2020-05-11,3.7300000190734863,3.6600000858306885,3.7100000381469727,3.6600000858306885,8059700,3.6600000858306885
2020-05-12,3.6600000858306885,3.5199999809265137,3.6600000858306885,3.559999942779541,11061700,3.559999942779541
2020-05-13,3.549999952316284,3.4800000190734863,3.549999952316284,3.5299999713897705,7589907,3.5299999713897705
2020-05-14,3.559999942779541,3.490000009536743,3.509999990463257,3.509999990463257,10042933,3.509999990463257
2020-05-15,3.5199999809265137,3.4800000190734863,3.5,3.5,5973506,3.5
2020-05-18,3.5,3.259999990463257,3.5,3.299999952316284,17014001,3.299999952316284
2020-05-19,3.380000114440918,3.2899999618530273,3.2899999618530273,3.3299999237060547,6240000,3.3299999237060547
2020-05-20,3.3299999237060547,3.200000047683716,3.3299999237060547,3.2200000286102295,11221203,3.2200000286102295
2020-05-21,3.2300000190734863,3.119999885559082,3.2300000190734863,3.119999885559082,9761570,3.119999885559082
2020-05-22,3.109999895095825,3.0299999713897705,3.109999895095825,3.0899999141693115,8243540,3.0899999141693115
2020-05-25,3.200000047683716,3.059999942779541,3.059999942779541,3.1500000953674316,8873200,3.1500000953674316
2020-05-26,3.200000047683716,3.140000104904175,3.180000066757202,3.190000057220459,8135733,3.190000057220459
2020-05-27,3.240000009536743,3.1700000762939453,3.200000047683716,3.2200000286102295,7482575,3.2200000286102295
2020-05-28,3.2100000381469727,3.109999895095825,3.2100000381469727,3.130000114440918,6578556,3.130000114440918
2020-05-29,3.2699999809265137,3.0999999046325684,3.130000114440918,3.240000009536743,12160991,3.240000009536743
2020-06-01,3.319999933242798,3.2300000190734863,3.2699999809265137,3.309999942779541,10581271,3.309999942779541
2020-06-02,3.440000057220459,3.2899999618530273,3.309999942779541,3.390000104904175,13432428,3.390000104904175
2020-06-03,3.4200000762939453,3.3299999237060547,3.369999885559082,3.3499999046325684,7414406,3.3499999046325684
2020-06-04,3.4200000762939453,3.319999933242798,3.3499999046325684,3.369999885559082,8412100,3.369999885559082
2020-06-05,3.4000000953674316,3.299999952316284,3.4000000953674316,3.3499999046325684,6619900,3.3499999046325684
2020-06-08,3.380000114440918,3.299999952316284,3.359999895095825,3.299999952316284,4618201,3.299999952316284
2020-06-09,3.3299999237060547,3.259999990463257,3.309999942779541,3.319999933242798,6048700,3.319999933242798
2020-06-10,3.319999933242798,3.240000009536743,3.299999952316284,3.259999990463257,5029547,3.259999990463257
2020-06-11,3.3399999141693115,3.2300000190734863,3.2699999809265137,3.2699999809265137,6463249,3.2699999809265137
2020-06-12,3.5999999046325684,3.2300000190734863,3.25,3.5999999046325684,25876920,3.5999999046325684
2020-06-15,3.930000066757202,3.700000047683716,3.799999952316284,3.7699999809265137,49061074,3.7699999809265137
2020-06-16,3.8299999237060547,3.609999895095825,3.8299999237060547,3.740000009536743,24883447,3.740000009536743
2020-06-17,3.700000047683716,3.5,3.700000047683716,3.5199999809265137,27082513,3.5199999809265137
2020-06-18,3.609999895095825,3.5,3.509999990463257,3.5,13374362,3.5
2020-06-19,3.8499999046325684,3.430000066757202,3.440000057220459,3.640000104904175,26898920,3.640000104904175
2020-06-22,3.619999885559082,3.5199999809265137,3.5899999141693115,3.5399999618530273,14539000,3.5399999618530273
2020-06-23,3.569999933242798,3.450000047683716,3.5199999809265137,3.5399999618530273,9412500,3.5399999618530273
