Date,High,Low,Open,Close,Volume,Adj Close
2018-07-02,5.260000228881836,5.170000076293945,5.21999979019165,5.210000038146973,2531957.0,5.163137435913086
2018-07-03,5.28000020980835,5.059999942779541,5.179999828338623,5.21999979019165,2469400.0,5.173047065734863
2018-07-04,5.239999771118164,5.130000114440918,5.179999828338623,5.190000057220459,2092300.0,5.143317222595215
2018-07-05,5.21999979019165,5.019999980926514,5.179999828338623,5.019999980926514,2079495.0,4.974846363067627
2018-07-06,5.150000095367432,5.0,5.059999942779541,5.130000114440918,2629519.0,5.08385705947876
2018-07-09,5.199999809265137,5.079999923706055,5.130000114440918,5.190000057220459,1893337.0,5.143317222595215
2018-07-10,5.239999771118164,5.159999847412109,5.239999771118164,5.210000038146973,1542464.0,5.163137435913086
2018-07-11,5.170000076293945,5.070000171661377,5.159999847412109,5.130000114440918,1856908.0,5.08385705947876
2018-07-12,5.289999961853027,5.099999904632568,5.139999866485596,5.239999771118164,3648085.0,5.192867279052734
2018-07-13,5.25,5.159999847412109,5.25,5.199999809265137,2359400.0,5.15322732925415
2018-07-16,5.190000057220459,5.119999885559082,5.190000057220459,5.139999866485596,2033632.0,5.093766689300537
2018-07-17,5.179999828338623,5.110000133514404,5.139999866485596,5.170000076293945,1322853.0,5.123497486114502
2018-07-18,5.289999961853027,5.150000095367432,5.179999828338623,5.210000038146973,3195706.0,5.163137435913086
2018-07-19,5.239999771118164,5.119999885559082,5.230000019073486,5.119999885559082,2295020.0,5.073946952819824
2018-07-20,5.190000057220459,5.110000133514404,5.110000133514404,5.179999828338623,1601052.0,5.133407115936279
2018-07-23,5.21999979019165,5.090000152587891,5.190000057220459,5.21999979019165,2140600.0,5.173047065734863
2018-07-24,5.320000171661377,5.190000057220459,5.210000038146973,5.309999942779541,5375674.0,5.262238025665283
2018-07-25,5.349999904632568,5.28000020980835,5.28000020980835,5.309999942779541,4053724.0,5.262238025665283
2018-07-26,5.71999979019165,5.28000020980835,5.320000171661377,5.480000019073486,9889986.0,5.430708408355713
2018-07-27,5.429999828338623,5.309999942779541,5.420000076293945,5.340000152587891,4784224.0,5.29196834564209
2018-07-30,5.329999923706055,5.21999979019165,5.300000190734863,5.239999771118164,3711940.0,5.192867279052734
2018-07-31,5.28000020980835,5.21999979019165,5.239999771118164,5.269999980926514,2303540.0,5.222597599029541
2018-08-01,5.300000190734863,5.070000171661377,5.25,5.090000152587891,5103500.0,5.044217109680176
2018-08-02,5.079999923706055,4.739999771118164,5.079999923706055,4.860000133514404,6668604.0,4.816285610198975
2018-08-03,4.900000095367432,4.829999923706055,4.840000152587891,4.829999923706055,1526600.0,4.786555290222168
2018-08-06,4.889999866485596,4.760000228881836,4.820000171661377,4.840000152587891,2473406.0,4.7964653968811035
2018-08-07,5.059999942779541,4.809999942779541,4.809999942779541,5.019999980926514,4755738.0,4.974846363067627
2018-08-08,5.03000020980835,4.900000095367432,5.03000020980835,4.909999847412109,3381300.0,4.865835666656494
2018-08-09,5.0,4.849999904632568,4.860000133514404,4.96999979019165,3266284.0,4.925295829772949
2018-08-10,5.070000171661377,4.940000057220459,4.960000038146973,5.019999980926514,2613269.0,4.974846363067627
2018-08-13,4.940000057220459,4.53000020980835,4.940000057220459,4.869999885559082,5263100.0,4.826195240020752
2018-08-14,4.960000038146973,4.809999942779541,4.849999904632568,4.920000076293945,3635671.0,4.87574577331543
2018-08-15,5.03000020980835,4.900000095367432,4.940000057220459,4.949999809265137,4286602.0,4.905475616455078
2018-08-16,4.929999828338623,4.730000019073486,4.929999828338623,4.800000190734863,3775877.0,4.7568254470825195
2018-08-17,4.889999866485596,4.75,4.820000171661377,4.769999980926514,2677908.0,4.727095127105713
2018-08-20,4.849999904632568,4.590000152587891,4.789999961853027,4.730000019073486,3591510.0,4.687454700469971
2018-08-21,4.800000190734863,4.699999809265137,4.730000019073486,4.769999980926514,2513668.0,4.727095127105713
2018-08-22,4.820000171661377,4.690000057220459,4.769999980926514,4.730000019073486,2617500.0,4.687454700469971
2018-08-23,4.78000020980835,4.690000057220459,4.699999809265137,4.75,1940737.0,4.707274913787842
2018-08-24,4.789999961853027,4.650000095367432,4.789999961853027,4.659999847412109,1940017.0,4.61808443069458
2018-08-27,4.789999961853027,4.670000076293945,4.670000076293945,4.769999980926514,3018718.0,4.727095127105713
